0.100000, 500.000000, 1.000000e+00, 2.000000e-03,  1.000000e+00, -7.673819
0.100000, 250.000000, 1.000000e+00, 4.000000e-03,  1.000000e+00, -7.682013
0.100000, 150.000000, 1.000000e+00, 6.666667e-03,  1.000000e+00, -7.998990
0.100000, 100.000000, 1.000000e+00, 1.000000e-02,  1.000000e+00, -8.589467
0.100000, 80.000000, 1.000000e+00, 1.250000e-02,  1.000000e+00, -9.010345
0.100000, 60.000000, 1.000000e+00, 1.666667e-02,  1.000000e+00, -9.809648
0.100000, 40.000000, 1.000000e+00, 2.500000e-02,  1.000000e+00, -10.873050
0.100000, 20.000000, 1.000000e+00, 5.000000e-02,  1.000000e+00, -12.421724
0.100000, 10.000000, 1.000000e+00, 1.000000e-01,  1.000000e+00, -12.283403
0.100000, 5.000000, 1.000000e+00, 2.000000e-01,  1.000000e+00, -12.984122
0.100000, 500.000000, 1.000000e+01, 2.000000e-02,  1.000000e+00, -6.692940
0.100000, 250.000000, 1.000000e+01, 4.000000e-02,  1.000000e+00, -7.589190
0.100000, 150.000000, 1.000000e+01, 6.666667e-02,  1.000000e+00, -8.403250
0.100000, 100.000000, 1.000000e+01, 1.000000e-01,  1.000000e+00, -8.589935
0.100000, 80.000000, 1.000000e+01, 1.250000e-01,  1.000000e+00, -8.797412
0.100000, 60.000000, 1.000000e+01, 1.666667e-01,  1.000000e+00, -9.597071
0.100000, 40.000000, 1.000000e+01, 2.500000e-01,  1.000000e+00, -10.375574
0.100000, 20.000000, 1.000000e+01, 5.000000e-01,  1.000000e+00, -11.742956
0.100000, 10.000000, 1.000000e+01, 1.000000e+00,  1.000000e+00, -12.081032
0.100000, 5.000000, 1.000000e+01, 2.000000e+00,  1.000000e+00, -12.231666
0.100000, 500.000000, 1.000000e+02, 2.000000e-01,  1.000000e+00, -6.409772
0.100000, 250.000000, 1.000000e+02, 4.000000e-01,  1.000000e+00, -7.887212
0.100000, 150.000000, 1.000000e+02, 6.666667e-01,  1.000000e+00, -7.747847
0.100000, 100.000000, 1.000000e+02, 1.000000e+00,  1.000000e+00, -8.571317
0.100000, 80.000000, 1.000000e+02, 1.250000e+00,  1.000000e+00, -9.521771
0.100000, 60.000000, 1.000000e+02, 1.666667e+00,  1.000000e+00, -9.362494
0.100000, 40.000000, 1.000000e+02, 2.500000e+00,  1.000000e+00, -9.831731
0.100000, 20.000000, 1.000000e+02, 5.000000e+00,  1.000000e+00, -10.989367
0.100000, 10.000000, 1.000000e+02, 1.000000e+01,  1.000000e+00, -11.636443
0.100000, 5.000000, 1.000000e+02, 2.000000e+01,  1.000000e+00, -12.308127
0.100000, 500.000000, 1.000000e+03, 2.000000e+00,  1.000000e+00, -6.984122
0.100000, 250.000000, 1.000000e+03, 4.000000e+00,  1.000000e+00, -7.589190
0.100000, 150.000000, 1.000000e+03, 6.666667e+00,  1.000000e+00, -8.403250
0.100000, 100.000000, 1.000000e+03, 1.000000e+01,  1.000000e+00, -9.231041
0.100000, 80.000000, 1.000000e+03, 1.250000e+01,  1.000000e+00, -8.336418
0.100000, 60.000000, 1.000000e+03, 1.666667e+01,  1.000000e+00, -8.625745
0.100000, 40.000000, 1.000000e+03, 2.500000e+01,  1.000000e+00, -9.527471
0.100000, 20.000000, 1.000000e+03, 5.000000e+01,  1.000000e+00, -10.793857
0.100000, 10.000000, 1.000000e+03, 1.000000e+02,  1.000000e+00, -11.506682
0.100000, 5.000000, 1.000000e+03, 2.000000e+02,  1.000000e+00, -12.409772
0.100000, 500.000000, 1.000000e+04, 2.000000e+01,  1.000000e+00, -6.082211
