0.600000, 500.000000, 1.000000e+00, 2.000000e-03,  1.000000e+00, -8.530844
0.600000, 250.000000, 1.000000e+00, 4.000000e-03,  1.000000e+00, -9.662304
0.600000, 150.000000, 1.000000e+00, 6.666667e-03,  1.000000e+00, -11.379331
0.600000, 100.000000, 1.000000e+00, 1.000000e-02,  1.000000e+00, -10.961533
0.600000, 80.000000, 1.000000e+00, 1.250000e-02,  1.000000e+00, -11.247859
0.600000, 60.000000, 1.000000e+00, 1.666667e-02,  1.000000e+00, -11.355140
0.600000, 40.000000, 1.000000e+00, 2.500000e-02,  1.000000e+00, -11.650146
0.600000, 20.000000, 1.000000e+00, 5.000000e-02,  1.000000e+00, -12.911694
0.600000, 10.000000, 1.000000e+00, 1.000000e-01,  1.000000e+00, -13.896321
0.600000, 5.000000, 1.000000e+00, 2.000000e-01,  1.000000e+00, -13.652021
0.600000, 500.000000, 1.000000e+01, 2.000000e-02,  1.000000e+00, -7.762273
0.600000, 250.000000, 1.000000e+01, 4.000000e-02,  1.000000e+00, -8.581135
0.600000, 150.000000, 1.000000e+01, 6.666667e-02,  1.000000e+00, -9.693493
0.600000, 100.000000, 1.000000e+01, 1.000000e-01,  1.000000e+00, -9.686273
0.600000, 80.000000, 1.000000e+01, 1.250000e-01,  1.000000e+00, -10.087780
0.600000, 60.000000, 1.000000e+01, 1.666667e-01,  1.000000e+00, -10.547509
0.600000, 40.000000, 1.000000e+01, 2.500000e-01,  1.000000e+00, -11.591666
0.600000, 20.000000, 1.000000e+01, 5.000000e-01,  1.000000e+00, -12.077373
0.600000, 10.000000, 1.000000e+01, 1.000000e+00,  1.000000e+00, -12.879081
0.600000, 5.000000, 1.000000e+01, 2.000000e+00,  1.000000e+00, -13.762273
0.600000, 500.000000, 1.000000e+02, 2.000000e-01,  1.000000e+00, -7.309145
0.600000, 250.000000, 1.000000e+02, 4.000000e-01,  1.000000e+00, -7.947413
0.600000, 150.000000, 1.000000e+02, 6.666667e-01,  1.000000e+00, -9.719142
0.600000, 100.000000, 1.000000e+02, 1.000000e+00,  1.000000e+00, -10.097069
0.600000, 80.000000, 1.000000e+02, 1.250000e+00,  1.000000e+00, -9.838594
0.600000, 60.000000, 1.000000e+02, 1.666667e+00,  1.000000e+00, -10.327269
0.600000, 40.000000, 1.000000e+02, 2.500000e+00,  1.000000e+00, -10.855543
0.600000, 20.000000, 1.000000e+02, 5.000000e+00,  1.000000e+00, -11.845841
0.600000, 10.000000, 1.000000e+02, 1.000000e+01,  1.000000e+00, -13.397846
0.600000, 5.000000, 1.000000e+02, 2.000000e+01,  1.000000e+00, -12.804553
0.600000, 500.000000, 1.000000e+03, 2.000000e+00,  1.000000e+00, -7.455553
0.600000, 250.000000, 1.000000e+03, 4.000000e+00,  1.000000e+00, -9.204026
0.600000, 150.000000, 1.000000e+03, 6.666667e+00,  1.000000e+00, -9.268776
0.600000, 100.000000, 1.000000e+03, 1.000000e+01,  1.000000e+00, -10.397846
0.600000, 80.000000, 1.000000e+03, 1.250000e+01,  1.000000e+00, -10.087780
0.600000, 60.000000, 1.000000e+03, 1.666667e+01,  1.000000e+00, -10.612438
0.600000, 40.000000, 1.000000e+03, 2.500000e+01,  1.000000e+00, -10.855543
0.600000, 20.000000, 1.000000e+03, 5.000000e+01,  1.000000e+00, -10.829459
0.600000, 10.000000, 1.000000e+03, 1.000000e+02,  1.000000e+00, -12.859183
0.600000, 5.000000, 1.000000e+03, 2.000000e+02,  1.000000e+00, -13.181285
0.600000, 500.000000, 1.000000e+04, 2.000000e+01,  1.000000e+00, -7.652021
0.600000, 250.000000, 1.000000e+04, 4.000000e+01,  1.000000e+00, -8.903249
0.600000, 150.000000, 1.000000e+04, 6.666667e+01,  1.000000e+00, -9.418618
0.600000, 100.000000, 1.000000e+04, 1.000000e+02,  1.000000e+00, -10.247416
0.600000, 80.000000, 1.000000e+04, 1.250000e+02,  1.000000e+00, -9.335419
0.600000, 60.000000, 1.000000e+04, 1.666667e+02,  1.000000e+00, -10.218009
0.600000, 40.000000, 1.000000e+04, 2.500000e+02,  1.000000e+00, -11.290890
0.600000, 20.000000, 1.000000e+04, 5.000000e+02,  1.000000e+00, -10.884572
0.600000, 10.000000, 1.000000e+04, 1.000000e+03,  1.000000e+00, -12.552463
0.600000, 5.000000, 1.000000e+04, 2.000000e+03,  1.000000e+00, -14.150506
0.600000, 500.000000, 1.000000e+05, 2.000000e+02,  1.000000e+00, -7.061054
0.600000, 250.000000, 1.000000e+05, 4.000000e+02,  1.000000e+00, -8.753072
0.600000, 150.000000, 1.000000e+05, 6.666667e+02,  1.000000e+00, -8.884201
0.600000, 100.000000, 1.000000e+05, 1.000000e+03,  1.000000e+00, -10.247416
0.600000, 80.000000, 1.000000e+05, 1.250000e+03,  1.000000e+00, -9.322789
0.600000, 60.000000, 1.000000e+05, 1.666667e+03,  1.000000e+00, -10.524729
0.600000, 40.000000, 1.000000e+05, 2.500000e+03,  1.000000e+00, -10.855543
0.600000, 20.000000, 1.000000e+05, 5.000000e+03,  1.000000e+00, -11.068563
0.600000, 10.000000, 1.000000e+05, 1.000000e+04,  1.000000e+00, -12.946892
0.600000, 5.000000, 1.000000e+05, 2.000000e+04,  1.000000e+00, -13.700140
0.600000, 500.000000, 1.000000e+00, 2.000000e-03,  1.000000e+01, -7.414616
0.600000, 250.000000, 1.000000e+00, 4.000000e-03,  1.000000e+01, -7.920922
0.600000, 150.000000, 1.000000e+00, 6.666667e-03,  1.000000e+01, -9.549880
0.600000, 100.000000, 1.000000e+00, 1.000000e-02,  1.000000e+01, -10.925196
0.600000, 80.000000, 1.000000e+00, 1.250000e-02,  1.000000e+01, -11.034649
0.600000, 60.000000, 1.000000e+00, 1.666667e-02,  1.000000e+01, -11.101544
0.600000, 40.000000, 1.000000e+00, 2.500000e-02,  1.000000e+01, -11.429888
0.600000, 20.000000, 1.000000e+00, 5.000000e-02,  1.000000e+01, -12.039081
0.600000, 10.000000, 1.000000e+00, 1.000000e-01,  1.000000e+01, -12.655326
0.600000, 5.000000, 1.000000e+00, 2.000000e-01,  1.000000e+01, -12.932792
0.600000, 500.000000, 1.000000e+01, 2.000000e-02,  1.000000e+01, -6.471114
0.600000, 250.000000, 1.000000e+01, 4.000000e-02,  1.000000e+01, -7.903249
0.600000, 150.000000, 1.000000e+01, 6.666667e-02,  1.000000e+01, -8.719142
0.600000, 100.000000, 1.000000e+01, 1.000000e-01,  1.000000e+01, -9.494654
0.600000, 80.000000, 1.000000e+01, 1.250000e-01,  1.000000e+01, -9.525170
0.600000, 60.000000, 1.000000e+01, 1.666667e-01,  1.000000e+01, -9.853589
0.600000, 40.000000, 1.000000e+01, 2.500000e-01,  1.000000e+01, -10.804199
0.600000, 20.000000, 1.000000e+01, 5.000000e-01,  1.000000e+01, -11.468360
0.600000, 10.000000, 1.000000e+01, 1.000000e+00,  1.000000e+01, -12.397846
0.600000, 5.000000, 1.000000e+01, 2.000000e+00,  1.000000e+01, -12.113951
0.600000, 500.000000, 1.000000e+02, 2.000000e-01,  1.000000e+01, -6.762273
0.600000, 250.000000, 1.000000e+02, 4.000000e-01,  1.000000e+01, -6.945277
0.600000, 150.000000, 1.000000e+02, 6.666667e-01,  1.000000e+01, -8.311922
0.600000, 100.000000, 1.000000e+02, 1.000000e+00,  1.000000e+01, -9.372234
0.600000, 80.000000, 1.000000e+02, 1.250000e+00,  1.000000e+01, -9.538146
0.600000, 60.000000, 1.000000e+02, 1.666667e+00,  1.000000e+01, -9.479898
0.600000, 40.000000, 1.000000e+02, 2.500000e+00,  1.000000e+01, -10.105954
0.600000, 20.000000, 1.000000e+02, 5.000000e+00,  1.000000e+01, -11.152555
0.600000, 10.000000, 1.000000e+02, 1.000000e+01,  1.000000e+01, -11.735327
0.600000, 5.000000, 1.000000e+02, 2.000000e+01,  1.000000e+01, -12.700140
0.600000, 500.000000, 1.000000e+03, 2.000000e+00,  1.000000e+01, -6.762273
0.600000, 250.000000, 1.000000e+03, 4.000000e+00,  1.000000e+01, -7.903249
0.600000, 150.000000, 1.000000e+03, 6.666667e+00,  1.000000e+01, -8.869572
0.600000, 100.000000, 1.000000e+03, 1.000000e+01,  1.000000e+01, -8.747185
0.600000, 80.000000, 1.000000e+03, 1.250000e+01,  1.000000e+01, -9.387800
0.600000, 60.000000, 1.000000e+03, 1.666667e+01,  1.000000e+01, -9.762616
0.600000, 40.000000, 1.000000e+03, 2.500000e+01,  1.000000e+01, -10.018766
0.600000, 20.000000, 1.000000e+03, 5.000000e+01,  1.000000e+01, -11.043802
0.600000, 10.000000, 1.000000e+03, 1.000000e+02,  1.000000e+01, -11.748931
0.600000, 5.000000, 1.000000e+03, 2.000000e+02,  1.000000e+01, -12.541939
0.600000, 500.000000, 1.000000e+04, 2.000000e+01,  1.000000e+01, -7.300936
0.600000, 250.000000, 1.000000e+04, 4.000000e+01,  1.000000e+01, -7.753072
0.600000, 150.000000, 1.000000e+04, 6.666667e+01,  1.000000e+01, -8.209730
0.600000, 100.000000, 1.000000e+04, 1.000000e+02,  1.000000e+01, -8.797050
0.600000, 80.000000, 1.000000e+04, 1.250000e+02,  1.000000e+01, -8.843193
0.600000, 60.000000, 1.000000e+04, 1.666667e+02,  1.000000e+01, -9.524729
0.600000, 40.000000, 1.000000e+04, 2.500000e+02,  1.000000e+01, -10.057562
0.600000, 20.000000, 1.000000e+04, 5.000000e+02,  1.000000e+01, -10.845841
0.600000, 10.000000, 1.000000e+04, 1.000000e+03,  1.000000e+01, -11.859183
0.600000, 5.000000, 1.000000e+04, 2.000000e+03,  1.000000e+01, -12.564812
0.600000, 500.000000, 1.000000e+05, 2.000000e+02,  1.000000e+01, -6.849982
0.600000, 250.000000, 1.000000e+05, 4.000000e+02,  1.000000e+01, -7.110648
0.600000, 150.000000, 1.000000e+05, 6.666667e+02,  1.000000e+01, -8.719142
0.600000, 100.000000, 1.000000e+05, 1.000000e+03,  1.000000e+01, -8.552463
0.600000, 80.000000, 1.000000e+05, 1.250000e+03,  1.000000e+01, -8.161416
0.600000, 60.000000, 1.000000e+05, 1.666667e+03,  1.000000e+01, -8.962835
